35.800000 -0.000208 0.793096 0.793096
35.900000 -0.000306 0.792817 0.792817
36.000000 -0.000410 0.792550 0.792550
36.100000 -0.000516 0.792294 0.792294
36.200000 -0.000619 0.792049 0.792049
36.300000 -0.000715 0.791813 0.791814
36.400000 -0.000799 0.791589 0.791590
36.500000 -0.000869 0.791378 0.791378
36.600000 -0.000921 0.791181 0.791181
36.700000 -0.000956 0.790999 0.790999
36.800000 -0.000972 0.790835 0.790836
36.900000 -0.000969 0.790692 0.790692
37.000000 -0.000950 0.790570 0.790571
37.100000 -0.000914 0.790473 0.790474
37.200000 -0.000864 0.790403 0.790404
37.300000 -0.000799 0.790362 0.790362
37.400000 -0.000722 0.790352 0.790353
37.500000 -0.000634 0.790377 0.790377
37.600000 -0.000535 0.790439 0.790440
37.700000 -0.000428 0.790542 0.790543
37.800000 -0.000314 0.790690 0.790690
37.900000 -0.000196 0.790886 0.790886
38.000000 -0.000077 0.791133 0.791133
38.100000 0.000042 0.791434 0.791434
38.200000 0.000156 0.791790 0.791790
38.300000 0.000264 0.792201 0.792201
38.400000 0.000365 0.792665 0.792665
38.500000 0.000457 0.793177 0.793177
38.600000 0.000540 0.793732 0.793732
38.700000 0.000616 0.794320 0.794321
38.800000 0.000685 0.794932 0.794932
38.900000 0.000751 0.795556 0.795556
39.000000 0.000815 0.796179 0.796179
39.100000 0.000880 0.796788 0.796788
39.200000 0.000949 0.797370 0.797371
39.300000 0.001024 0.797913 0.797914
39.400000 0.001107 0.798406 0.798407
39.500000 0.001199 0.798838 0.798839
39.600000 0.001299 0.799202 0.799203
39.700000 0.001407 0.799489 0.799490
39.800000 0.001521 0.799696 0.799697
39.900000 0.001638 0.799820 0.799821
40.000000 0.001755 0.799860 0.799861
40.100000 0.001867 0.799817 0.799819
40.200000 0.001970 0.799696 0.799698
40.300000 0.002061 0.799500 0.799503
40.400000 0.002136 0.799238 0.799241
40.500000 0.002194 0.798917 0.798920
40.600000 0.002232 0.798546 0.798549
40.700000 0.002251 0.798135 0.798138
40.800000 0.002251 0.797693 0.797697
40.900000 0.002235 0.797230 0.797233
41.000000 0.002204 0.796754 0.796757
41.100000 0.002161 0.796272 0.796274
41.200000 0.002110 0.795789 0.795792
41.300000 0.002053 0.795311 0.795314
41.400000 0.001993 0.794841 0.794844
41.500000 0.001934 0.794381 0.794384
41.600000 0.001876 0.793934 0.793936
41.700000 0.001823 0.793500 0.793502
41.800000 0.001774 0.793080 0.793082
41.900000 0.001732 0.792675 0.792677
42.000000 0.001695 0.792285 0.792287
42.100000 0.001664 0.791911 0.791913
42.200000 0.001637 0.791554 0.791556
42.300000 0.001614 0.791214 0.791216
42.400000 0.001591 0.790892 0.790894
42.500000 0.001567 0.790588 0.790590
42.600000 0.001539 0.790304 0.790306
42.700000 0.001504 0.790041 0.790043
42.800000 0.001460 0.789801 0.789803
42.900000 0.001404 0.789588 0.789589
43.000000 0.001335 0.789404 0.789405
43.100000 0.001253 0.789255 0.789256
43.200000 0.001158 0.789146 0.789147
43.300000 0.001051 0.789086 0.789086
43.400000 0.000933 0.789080 0.789080
43.500000 0.000809 0.789136 0.789136
43.600000 0.000681 0.789261 0.789262
43.700000 0.000551 0.789462 0.789463
43.800000 0.000422 0.789744 0.789745
43.900000 0.000296 0.790111 0.790111
44.000000 0.000176 0.790562 0.790562
44.100000 0.000063 0.791099 0.791099
44.200000 -0.000044 0.791716 0.791716
44.300000 -0.000142 0.792408 0.792408
44.400000 -0.000233 0.793165 0.793165
44.500000 -0.000315 0.793978 0.793978
44.600000 -0.000389 0.794831 0.794831
44.700000 -0.000455 0.795711 0.795711
44.800000 -0.000511 0.796600 0.796600
44.900000 -0.000559 0.797482 0.797482
