71.800000	0.140865	0.183325
71.900000	0.140921	0.183270
72.000000	0.140930	0.183260
72.100000	0.140896	0.183294
72.200000	0.140824	0.183367
72.300000	0.140717	0.183473
72.400000	0.140582	0.183608
72.500000	0.140425	0.183765
72.600000	0.140251	0.183939
72.700000	0.140065	0.184125
72.800000	0.139872	0.184318
72.900000	0.139676	0.184514
73.000000	0.139482	0.184708
73.100000	0.139293	0.184898
73.200000	0.139112	0.185078
73.300000	0.138944	0.185246
73.400000	0.138793	0.185397
73.500000	0.138663	0.185527
73.600000	0.138559	0.185631
73.700000	0.138485	0.185706
73.800000	0.138444	0.185746
73.900000	0.138441	0.185749
74.000000	0.138477	0.185713
74.100000	0.138554	0.185636
74.200000	0.138671	0.185520
74.300000	0.138825	0.185366
74.400000	0.139012	0.185178
74.500000	0.139228	0.184963
74.600000	0.139464	0.184726
74.700000	0.139714	0.184476
74.800000	0.139968	0.184222
74.900000	0.140218	0.183972
75.000000	0.140456	0.183734
75.100000	0.140673	0.183517
75.200000	0.140863	0.183327
75.300000	0.141021	0.183169
75.400000	0.141142	0.183048
75.500000	0.141225	0.182965
75.600000	0.141268	0.182923
75.700000	0.141271	0.182920
75.800000	0.141235	0.182956
75.900000	0.141161	0.183029
76.000000	0.141054	0.183137
76.100000	0.140914	0.183276
76.200000	0.140747	0.183444
76.300000	0.140556	0.183635
76.400000	0.140347	0.183844
76.500000	0.140125	0.184066
76.600000	0.139897	0.184294
76.700000	0.139669	0.184522
76.800000	0.139447	0.184743
76.900000	0.139239	0.184951
77.000000	0.139049	0.185141
77.100000	0.138883	0.185307
77.200000	0.138744	0.185446
77.300000	0.138636	0.185554
77.400000	0.138559	0.185631
77.500000	0.138516	0.185675
77.600000	0.138504	0.185687
77.700000	0.138523	0.185668
77.800000	0.138571	0.185620
77.900000	0.138645	0.185546
78.000000	0.138742	0.185449
78.100000	0.138859	0.185331
78.200000	0.138994	0.185197
78.300000	0.139142	0.185048
78.400000	0.139302	0.184889
78.500000	0.139469	0.184722
78.600000	0.139640	0.184550
78.700000	0.139813	0.184378
78.800000	0.139982	0.184208
78.900000	0.140144	0.184046
79.000000	0.140295	0.183895
79.100000	0.140429	0.183761
79.200000	0.140543	0.183647
79.300000	0.140632	0.183558
79.400000	0.140692	0.183498
79.500000	0.140722	0.183469
79.600000	0.140718	0.183472
79.700000	0.140683	0.183508
79.800000	0.140615	0.183575
79.900000	0.140519	0.183671
80.000000	0.140397	0.183793
80.100000	0.140255	0.183935
80.200000	0.140097	0.184094
80.300000	0.139928	0.184262
80.400000	0.139755	0.184435
80.500000	0.139584	0.184607
80.600000	0.139419	0.184771
80.700000	0.139267	0.184924
80.800000	0.139131	0.185059
80.900000	0.139017	0.185174
81.000000	0.138926	0.185264
81.100000	0.138862	0.185328
81.200000	0.138825	0.185365
81.300000	0.138816	0.185375
81.400000	0.138833	0.185357
81.500000	0.138876	0.185314
81.600000	0.138942	0.185248
81.700000	0.139030	0.185161
81.800000	0.139135	0.185055
81.900000	0.139256	0.184935
82.000000	0.139388	0.184802
82.100000	0.139530	0.184660
82.200000	0.139678	0.184513
82.300000	0.139827	0.184364
82.400000	0.139974	0.184216
82.500000	0.140115	0.184075
82.600000	0.140246	0.183945
82.700000	0.140362	0.183828
82.800000	0.140461	0.183729
82.900000	0.140539	0.183652
83.000000	0.140593	0.183597
83.100000	0.140623	0.183567
83.200000	0.140627	0.183563
83.300000	0.140607	0.183584
83.400000	0.140563	0.183628
83.500000	0.140498	0.183693
83.600000	0.140414	0.183776
83.700000	0.140316	0.183874
83.800000	0.140208	0.183982
83.900000	0.140093	0.184097
84.000000	0.139977	0.184214
84.100000	0.139861	0.184329
84.200000	0.139751	0.184440
84.300000	0.139648	0.184543
84.400000	0.139555	0.184635
84.500000	0.139475	0.184716
84.600000	0.139408	0.184782
84.700000	0.139356	0.184834
84.800000	0.139320	0.184870
84.900000	0.139302	0.184889
85.000000	0.139300	0.184891
85.100000	0.139314	0.184876
85.200000	0.139345	0.184846
85.300000	0.139388	0.184802
85.400000	0.139442	0.184748
85.500000	0.139503	0.184687
85.600000	0.139567	0.184623
85.700000	0.139630	0.184560
85.800000	0.139688	0.184502
85.900000	0.139737	0.184454
86.000000	0.139773	0.184417
86.100000	0.139795	0.184396
86.200000	0.139800	0.184390
86.300000	0.139789	0.184401
86.400000	0.139761	0.184429
86.500000	0.139716	0.184474
86.600000	0.139656	0.184534
86.700000	0.139583	0.184607
86.800000	0.139499	0.184691
86.900000	0.139407	0.184783
87.000000	0.139312	0.184879
87.100000	0.139217	0.184973
87.200000	0.139128	0.185062
87.300000	0.139051	0.185140
87.400000	0.138991	0.185200
87.500000	0.138953	0.185237
87.600000	0.138942	0.185248
87.700000	0.138961	0.185229
87.800000	0.139012	0.185178
87.900000	0.139094	0.185096
88.000000	0.139206	0.184984
88.100000	0.139345	0.184845
88.200000	0.139505	0.184686
88.300000	0.139680	0.184510
88.400000	0.139864	0.184326
88.500000	0.140051	0.184140
88.600000	0.140233	0.183957
88.700000	0.140406	0.183784
88.800000	0.140565	0.183626
88.900000	0.140705	0.183485
89.000000	0.140824	0.183367
89.100000	0.140919	0.183271
89.200000	0.140991	0.183200
89.300000	0.141037	0.183154
89.400000	0.141058	0.183133
89.500000	0.141054	0.183137
89.600000	0.141026	0.183164
89.700000	0.140975	0.183215
89.800000	0.140903	0.183288
89.900000	0.140810	0.183380
90.000000	0.140699	0.183491
90.100000	0.140570	0.183620
90.200000	0.140426	0.183764
90.300000	0.140267	0.183923
90.400000	0.140095	0.184095
90.500000	0.139912	0.184279
90.600000	0.139718	0.184472
90.700000	0.139517	0.184673
90.800000	0.139311	0.184879
90.900000	0.139104	0.185086
91.000000	0.138901	0.185290
91.100000	0.138706	0.185485
91.200000	0.138525	0.185666
91.300000	0.138364	0.185826
91.400000	0.138230	0.185960
91.500000	0.138129	0.186062
91.600000	0.138063	0.186127
91.700000	0.138038	0.186152
91.800000	0.138055	0.186135
91.900000	0.138114	0.186076
92.000000	0.138215	0.185976
92.100000	0.138353	0.185837
92.200000	0.138526	0.185664
92.300000	0.138729	0.185462
92.400000	0.138955	0.185235
